temperature_2m,relative_humidity_2m,cloud_cover_high,cloud_cover_mid,cloud_cover_low,surface_pressure,wind_gusts_10m,wind_direction_10m,wind_speed_100m,soil_moisture_100_to_255cm,target
33.0,54,82,20,20,1008.4,24.8,149,11.0,0.341,0
32.2,56,95,15,9,1008.9,24.1,160,7.6,0.341,0
31.1,64,81,9,2,1009.6,15.5,162,11.0,0.341,0
30.9,69,72,18,30,1010.3,16.9,172,12.6,0.341,0
30.0,79,90,23,5,1011.2,18.4,167,11.9,0.341,0
29.5,81,91,19,3,1012.0,16.2,160,11.8,0.341,0
29.3,83,78,12,3,1012.6,15.8,142,10.9,0.341,0
28.5,78,71,40,9,1012.6,19.8,135,10.0,0.341,1
28.8,79,69,13,28,1012.4,11.5,127,10.3,0.341,0
28.5,79,88,13,9,1012.1,12.6,115,10.5,0.341,0
28.5,69,90,2,4,1012.0,19.8,96,16.0,0.341,0
27.6,61,98,1,6,1012.1,23.4,77,19.8,0.341,0
26.8,62,88,0,9,1012.6,23.8,80,18.1,0.341,0
26.1,65,99,0,5,1013.4,20.2,84,18.0,0.341,0
25.8,63,100,4,6,1014.3,20.9,86,16.4,0.341,0
28.0,55,100,57,9,1015.3,24.8,86,15.5,0.341,0
29.0,50,44,8,0,1016.3,30.6,73,18.0,0.341,0
30.4,42,99,0,0,1016.7,39.6,66,22.4,0.341,0
32.1,38,99,0,0,1016.3,40.7,69,22.7,0.341,0
33.0,36,43,0,1,1015.4,42.5,75,23.2,0.341,0
33.8,35,2,0,1,1014.4,42.8,79,22.5,0.341,0
34.5,34,0,5,9,1013.1,41.8,76,21.0,0.341,0
34.9,33,11,43,0,1012.1,39.6,70,19.2,0.341,0
34.2,34,13,5,0,1011.5,36.7,68,18.9,0.341,0
33.5,35,12,3,0,1011.5,35.3,67,19.1,0.341,0
32.3,38,32,0,1,1011.8,33.5,64,17.8,0.341,0
31.4,40,38,2,1,1012.4,28.4,86,16.6,0.341,0
29.8,49,100,5,2,1014.1,21.2,91,16.4,0.341,0
29.1,52,94,6,2,1015.1,18.4,101,17.2,0.341,0
28.5,52,86,1,1,1016.0,22.3,81,20.7,0.341,0
27.7,51,98,0,0,1016.4,23.0,70,20.6,0.341,0
27.0,51,69,0,0,1016.1,22.0,63,21.2,0.341,0
26.5,52,87,0,0,1015.7,22.3,64,20.7,0.341,0
25.9,53,97,0,0,1015.1,21.6,61,18.8,0.341,0
25.4,55,100,0,0,1014.7,18.7,47,15.9,0.341,0
24.8,59,100,0,0,1014.5,15.1,29,13.2,0.341,0
24.1,64,100,0,0,1014.8,11.9,20,11.2,0.341,0
23.7,70,100,0,0,1015.3,9.0,360,8.7,0.341,0
24.1,66,100,0,0,1016.2,6.8,45,5.9,0.341,0
25.3,60,100,1,0,1017.3,14.8,73,7.9,0.341,0
26.9,53,100,0,0,1018.0,18.4,75,7.9,0.341,0
28.8,47,100,1,0,1018.0,20.9,74,8.3,0.341,0
30.4,41,100,0,0,1017.5,22.3,71,8.4,0.341,0
31.6,36,99,0,0,1016.5,26.3,66,11.0,0.341,0
32.5,34,100,0,0,1015.4,28.4,58,12.3,0.341,0
33.2,33,100,0,0,1013.7,28.8,60,12.0,0.341,0
33.5,32,99,0,0,1012.4,27.7,70,11.9,0.341,0
33.5,31,98,0,0,1011.7,27.4,80,11.4,0.341,0
33.3,32,15,0,0,1011.5,25.2,87,11.5,0.341,0
32.4,35,97,0,1,1011.5,23.4,88,13.8,0.341,0
30.9,37,98,0,3,1012.6,26.3,96,19.8,0.341,0
28.4,53,13,0,3,1014.5,11.2,73,11.5,0.341,0
27.5,57,1,0,0,1015.6,9.4,30,10.6,0.341,0
26.9,58,0,0,0,1016.6,9.4,43,11.8,0.341,0
26.5,54,0,0,0,1016.9,13.7,62,16.2,0.341,0
26.1,51,33,0,0,1016.8,17.6,58,19.8,0.341,0
25.5,52,100,0,0,1015.9,17.6,56,19.6,0.341,0
25.0,54,100,0,0,1015.3,16.2,61,18.9,0.341,0
24.5,55,100,0,0,1014.7,15.5,62,18.8,0.341,0
24.1,56,99,0,0,1014.6,15.1,55,19.1,0.341,0
23.7,58,100,0,0,1015.0,14.8,32,16.9,0.341,0
22.9,63,100,0,0,1015.2,13.3,360,14.1,0.341,0
23.0,64,100,0,0,1015.8,10.8,358,11.5,0.341,0
24.4,61,100,0,0,1017.4,14.0,6,9.1,0.341,0
26.7,53,99,0,0,1018.0,14.4,43,6.0,0.341,0
28.6,43,100,0,0,1018.0,18.7,52,8.0,0.341,0
29.8,40,100,0,0,1017.4,22.7,62,10.5,0.341,0
30.9,38,97,0,0,1016.3,27.4,59,13.5,0.341,0
32.2,35,98,0,0,1015.0,29.5,55,14.1,0.341,0
33.0,34,65,0,0,1013.5,29.5,59,12.9,0.341,0
33.5,34,81,0,0,1012.1,28.1,63,11.8,0.341,0
33.4,34,100,0,0,1011.4,26.3,68,12.0,0.341,0
32.8,35,87,0,0,1011.3,24.8,67,11.9,0.341,0
31.9,37,1,0,0,1011.7,22.3,73,14.0,0.341,0
30.5,42,0,0,0,1012.3,19.4,83,17.4,0.341,0
29.4,49,31,0,0,1013.5,17.3,95,16.4,0.341,0
28.5,55,31,0,0,1014.0,15.8,104,14.4,0.341,0
27.8,65,7,0,0,1014.4,10.8,67,8.6,0.341,0
27.0,63,2,0,0,1014.5,8.6,358,10.1,0.341,0
26.4,64,5,0,0,1014.4,9.0,29,12.2,0.341,0
25.8,63,100,0,0,1013.6,10.1,39,12.6,0.341,0
25.5,64,100,0,0,1012.9,9.4,34,12.5,0.341,0
25.0,67,84,0,0,1012.5,8.6,34,11.2,0.341,0
24.5,70,79,0,0,1012.6,7.6,47,10.3,0.341,0
24.0,73,95,0,0,1012.9,6.8,63,9.4,0.341,0
23.5,75,100,0,0,1013.4,5.8,54,9.4,0.341,0
24.0,70,68,0,0,1014.0,6.8,58,11.0,0.341,0
25.5,60,11,0,0,1015.4,12.2,57,8.9,0.341,0
27.9,50,26,0,0,1015.8,18.0,52,9.1,0.341,0
30.2,42,15,0,0,1015.7,22.3,55,10.5,0.341,0
32.0,37,12,0,0,1015.2,24.8,57,11.2,0.341,0
33.5,34,13,0,0,1014.3,26.3,53,11.7,0.341,0
34.5,32,0,0,0,1012.7,27.4,56,11.9,0.341,0
35.2,31,2,0,0,1011.1,27.4,63,10.2,0.341,0
35.3,30,0,0,0,1010.1,25.2,115,6.2,0.341,0
34.7,33,0,0,0,1009.6,20.5,170,7.7,0.341,0
33.4,39,18,0,0,1009.5,25.6,188,12.0,0.341,0
31.8,43,100,0,0,1010.3,26.6,201,17.3,0.341,0
30.5,47,60,0,0,1010.9,24.1,211,16.7,0.341,0
30.8,47,22,0,0,1012.1,18.7,216,13.0,0.341,0
29.9,55,3,0,0,1012.6,12.6,230,7.6,0.341,0
29.1,61,0,0,0,1013.3,7.2,235,6.1,0.341,0
28.5,67,0,0,0,1013.5,7.2,234,5.9,0.341,0
28.0,71,0,0,0,1013.2,5.4,234,4.0,0.341,0
27.4,72,0,0,0,1012.4,4.7,290,2.6,0.341,0
27.0,74,0,0,0,1011.8,4.7,360,0.7,0.341,0
26.5,75,0,0,0,1011.6,2.9,81,4.4,0.341,0
26.2,76,0,0,0,1011.4,2.9,342,2.9,0.341,0
25.4,79,0,0,0,1011.5,4.7,339,4.3,0.341,0
25.0,79,15,0,0,1012.0,7.6,337,8.5,0.341,0
25.5,76,31,0,0,1012.8,7.6,350,9.3,0.341,0
27.8,65,51,0,0,1014.4,10.1,360,5.1,0.341,0
30.6,49,35,0,0,1014.8,13.7,24,2.8,0.341,0
32.8,38,52,0,0,1014.4,16.9,73,4.2,0.341,0
34.5,32,17,0,0,1013.7,18.7,76,4.0,0.341,0
35.9,28,16,0,0,1012.8,18.4,104,2.9,0.341,0
36.8,26,40,0,0,1011.2,18.7,148,3.1,0.341,0
37.2,26,43,0,0,1009.6,22.7,171,7.2,0.341,0
36.2,30,14,2,0,1008.8,34.6,181,15.5,0.341,0
34.3,34,44,0,0,1008.7,41.8,189,21.8,0.341,0
33.3,36,15,0,0,1008.9,40.7,191,18.7,0.341,0
32.6,36,0,0,0,1009.5,31.7,171,11.5,0.341,0
31.6,42,0,0,0,1010.0,17.6,195,9.9,0.341,0
31.1,48,0,0,0,1010.8,12.2,248,12.0,0.341,0
30.5,52,49,0,0,1011.4,13.0,238,11.6,0.341,0
29.9,57,44,0,0,1012.0,10.8,212,13.1,0.341,0
30.0,53,74,0,0,1012.0,10.1,214,12.5,0.341,0
29.5,57,84,0,0,1011.4,15.1,188,16.6,0.341,0
28.2,74,20,0,0,1010.6,16.6,202,15.0,0.341,0
27.5,86,85,0,0,1009.8,14.4,204,14.3,0.341,0
27.2,87,58,0,0,1009.3,13.7,209,12.5,0.341,0
27.0,84,82,0,0,1009.1,10.4,237,10.8,0.341,0
26.6,79,72,0,0,1009.3,7.6,256,9.8,0.341,0
26.1,77,35,0,0,1009.9,6.5,300,7.1,0.341,0
26.6,72,0,0,0,1010.5,7.9,349,3.7,0.341,0
28.8,76,0,0,0,1011.2,10.1,60,2.1,0.341,0
30.9,63,13,0,0,1011.8,12.6,164,1.8,0.341,0
33.0,50,0,0,0,1011.6,17.6,189,4.4,0.341,0
34.5,43,0,21,0,1011.3,21.6,182,6.0,0.341,0
35.1,40,0,23,0,1010.6,26.3,169,9.6,0.341,1
35.1,40,0,22,5,1009.4,32.0,176,13.3,0.341,1
34.5,44,0,40,2,1008.3,32.8,194,14.4,0.341,1
34.0,47,0,18,1,1007.3,32.4,199,13.9,0.34,1
34.0,45,0,18,0,1006.7,29.5,187,13.0,0.34,0
33.0,48,0,9,0,1006.6,28.1,172,15.6,0.34,0
31.5,55,0,3,0,1006.7,28.1,176,14.6,0.34,0
30.0,68,0,4,0,1007.3,22.0,174,15.0,0.34,0
30.0,70,65,4,0,1007.7,18.4,173,13.2,0.34,0
29.6,69,70,2,0,1008.2,16.2,173,15.7,0.34,0
29.2,71,52,1,0,1008.7,16.2,181,16.4,0.34,0
28.7,81,66,1,0,1008.9,16.6,199,17.0,0.34,0
28.3,86,60,1,0,1008.4,17.6,207,16.0,0.34,0
28.1,86,53,0,0,1007.6,15.8,208,15.8,0.34,0
27.9,88,0,0,0,1007.0,15.8,200,14.8,0.34,0
27.6,89,0,0,0,1006.6,14.8,207,13.5,0.34,0
27.3,91,0,0,0,1006.6,12.6,222,11.7,0.34,0
27.1,92,0,0,0,1006.6,10.4,212,10.6,0.34,0
26.9,94,0,0,0,1006.9,7.9,180,8.6,0.34,0
27.5,91,0,0,0,1007.3,9.0,144,8.4,0.34,0
29.5,80,0,0,12,1008.2,18.7,161,9.4,0.34,0
31.2,68,0,2,12,1008.7,22.0,164,9.3,0.34,0
32.7,60,0,5,8,1008.6,25.2,169,10.2,0.34,0
33.8,54,0,5,3,1008.0,27.4,170,10.6,0.34,0
34.7,50,0,3,1,1007.1,30.2,173,11.9,0.34,0
35.3,46,0,15,2,1005.9,33.5,173,14.7,0.34,0
34.8,46,0,15,1,1004.7,36.0,168,16.5,0.34,0
34.9,44,0,5,0,1003.7,35.3,173,15.0,0.34,0
34.3,44,0,2,0,1003.2,32.8,177,15.8,0.34,0
32.7,50,0,0,0,1003.4,33.1,177,18.0,0.34,0
30.8,66,0,0,0,1003.9,32.8,171,18.1,0.34,0
29.8,75,0,0,0,1004.5,29.2,163,17.7,0.34,0
29.5,82,0,0,0,1005.0,23.4,167,18.0,0.34,0
29.2,81,0,0,0,1005.9,23.8,165,19.6,0.34,0
28.9,84,0,0,0,1006.5,23.0,164,20.1,0.34,0
28.6,88,0,0,0,1006.7,23.0,175,21.3,0.34,0
28.5,89,0,0,3,1006.2,27.0,176,22.9,0.34,0
28.2,90,0,0,18,1005.5,29.2,180,23.2,0.34,0
28.2,87,0,0,0,1005.0,27.7,181,20.9,0.34,0
28.0,87,0,0,0,1004.5,24.1,177,21.2,0.34,0
28.0,86,52,0,14,1004.6,24.1,182,20.7,0.34,0
28.1,84,71,0,43,1005.0,23.8,188,19.3,0.34,0
28.1,84,79,0,20,1005.6,22.3,185,17.8,0.34,0
28.4,82,65,1,10,1006.3,20.2,179,17.1,0.34,0
30.0,74,81,3,8,1006.9,25.6,185,15.0,0.34,0
31.5,66,89,14,12,1007.7,28.4,191,14.7,0.34,0
32.5,61,90,5,13,1007.7,29.9,193,14.1,0.34,0
33.5,56,6,3,14,1007.1,30.6,189,13.5,0.34,0
34.4,51,1,12,16,1006.3,31.7,178,13.5,0.34,0
34.8,50,31,11,10,1005.0,32.8,178,14.2,0.34,0
34.5,51,6,30,11,1003.7,35.6,171,15.9,0.34,1
33.3,54,38,13,6,1003.4,35.6,160,16.4,0.34,1
33.2,54,57,3,3,1003.1,33.1,170,14.3,0.34,0
32.4,57,83,7,1,1002.9,32.4,168,17.5,0.34,0
30.8,67,91,5,0,1003.4,32.4,168,19.2,0.34,0
29.8,77,50,4,0,1004.0,31.0,171,20.1,0.34,0
29.5,82,78,2,0,1003.8,26.6,181,19.6,0.34,0
29.2,85,52,2,0,1004.6,28.4,178,22.1,0.34,0
29.0,87,50,2,0,1005.1,28.4,179,21.6,0.34,0
28.8,88,90,0,3,1005.3,27.0,180,18.4,0.34,0
28.6,88,100,0,2,1004.8,22.3,188,18.0,0.34,0
28.5,88,90,1,8,1004.2,22.3,190,16.8,0.34,0
28.5,88,99,1,7,1004.0,21.2,185,17.7,0.34,0
28.4,88,90,5,14,1003.7,21.6,182,17.8,0.34,0
28.4,87,95,8,10,1003.6,20.5,181,16.4,0.34,0
28.3,87,94,3,11,1004.0,17.6,179,16.2,0.34,0
28.2,85,90,14,16,1004.8,16.9,173,14.8,0.34,0
28.8,80,75,10,19,1005.4,14.0,171,12.4,0.34,0
28.7,81,22,26,1,1006.6,20.2,184,7.6,0.34,1
30.8,71,24,7,16,1007.3,17.6,202,6.9,0.34,0
32.5,62,0,5,14,1007.3,22.3,185,8.5,0.34,0
33.8,55,0,23,15,1006.9,27.0,182,11.0,0.34,0
34.4,49,4,16,11,1006.1,29.2,181,12.3,0.34,0
34.6,46,13,20,3,1004.8,32.8,177,14.8,0.34,0
34.8,42,16,16,2,1003.5,35.3,179,16.6,0.34,0
34.5,41,3,3,0,1002.6,35.6,172,17.1,0.34,0
34.0,41,81,2,0,1002.2,35.3,170,16.5,0.34,0
32.5,48,47,3,0,1002.3,33.1,164,16.8,0.34,0
31.0,62,22,2,0,1002.3,30.6,153,15.0,0.34,0
29.8,70,0,3,0,1002.9,28.1,164,18.2,0.34,0
29.4,79,0,0,0,1002.9,25.9,167,20.2,0.34,0
29.1,83,0,0,0,1003.5,28.1,175,22.9,0.34,0
29.0,87,0,0,2,1004.5,28.4,180,22.3,0.34,0
28.8,88,1,0,11,1005.0,28.8,185,21.5,0.34,0
28.6,88,1,0,2,1004.9,27.4,187,18.1,0.34,0
28.4,89,1,0,0,1004.4,21.2,186,15.6,0.34,0
28.2,86,6,0,6,1003.8,17.6,186,13.7,0.34,0
28.2,84,0,0,21,1003.5,14.0,177,13.0,0.34,0
28.2,83,0,12,17,1003.7,12.2,162,10.8,0.34,0
28.0,82,0,11,20,1004.3,7.9,304,4.3,0.34,1
27.3,86,29,8,23,1005.4,14.8,309,14.9,0.34,1
27.5,81,7,0,10,1006.5,17.6,334,14.7,0.34,0
28.7,68,79,0,6,1007.3,23.4,316,13.6,0.34,0
30.8,48,82,0,0,1008.1,29.2,308,15.3,0.34,0
32.8,39,67,0,0,1008.4,29.9,302,14.1,0.34,0
35.0,29,73,0,0,1007.8,29.5,301,11.3,0.34,0
36.5,26,86,0,0,1006.7,27.0,283,6.9,0.34,0
37.5,25,97,1,0,1005.4,22.3,235,6.6,0.34,0
37.7,26,95,0,0,1004.2,28.8,203,12.1,0.34,0
37.0,29,94,0,0,1003.1,35.6,191,17.2,0.34,0
36.0,30,94,0,0,1002.9,37.4,184,19.2,0.34,0
34.3,34,83,0,0,1003.1,37.1,175,19.3,0.34,0
32.5,42,93,0,0,1003.6,34.2,163,16.4,0.34,0
31.1,53,85,0,0,1004.2,26.3,152,15.3,0.34,0
30.6,58,0,0,0,1004.4,18.0,173,13.6,0.34,0
29.9,68,7,0,0,1005.2,20.9,182,18.9,0.34,0
29.4,74,0,0,0,1006.2,22.0,184,21.8,0.34,0
29.2,71,2,0,0,1006.4,26.6,181,24.1,0.34,0
28.8,76,3,0,0,1006.3,27.0,183,22.1,0.34,0
28.4,81,0,0,0,1005.7,24.5,195,18.6,0.34,0
28.2,80,0,0,0,1005.6,20.5,196,16.7,0.34,0
28.0,80,64,0,0,1005.2,17.6,190,15.2,0.34,0
27.9,81,78,0,0,1005.1,15.5,177,14.9,0.34,0
27.8,82,83,0,0,1005.7,14.8,171,13.7,0.34,0
27.8,82,13,0,6,1006.5,12.6,176,13.0,0.34,0
28.4,80,50,0,18,1007.2,13.7,175,12.3,0.34,0
30.0,73,58,0,23,1008.0,17.3,180,8.6,0.34,0
31.6,63,83,1,7,1008.7,20.2,183,8.3,0.34,0
33.3,53,97,1,2,1008.7,24.1,178,7.7,0.34,0
34.6,47,89,2,3,1008.5,27.7,161,9.9,0.34,0
35.3,44,93,7,1,1008.0,33.1,156,14.5,0.34,0
35.4,41,70,6,0,1007.1,38.2,161,17.8,0.34,0
35.4,37,93,10,0,1006.1,38.9,167,18.2,0.34,0
34.9,39,86,6,0,1004.9,38.2,165,18.3,0.34,0
34.2,40,92,4,0,1004.3,37.1,171,18.5,0.34,0
33.4,44,74,4,0,1004.4,35.3,171,18.1,0.34,0
32.0,50,95,5,0,1004.9,32.4,171,16.2,0.34,0
30.7,62,96,6,0,1005.6,26.3,170,14.8,0.34,0
30.5,73,97,1,0,1005.5,20.9,181,13.5,0.34,0
30.2,77,99,4,0,1006.3,19.8,175,13.9,0.34,0
29.9,79,100,1,0,1007.4,19.4,175,13.9,0.34,0
29.6,82,99,1,0,1008.4,20.2,177,15.5,0.34,0
29.3,84,96,3,1,1008.5,23.8,185,18.4,0.34,0
29.2,84,0,1,3,1008.2,25.2,186,19.5,0.34,0
29.0,85,7,1,1,1007.6,27.0,189,19.6,0.34,0
28.8,86,39,1,13,1007.0,25.6,188,21.0,0.34,0
28.8,85,43,2,11,1006.9,27.4,193,19.3,0.34,0
28.8,83,57,8,1,1007.4,24.1,179,17.1,0.34,0
28.8,79,86,1,1,1007.8,23.0,191,19.8,0.34,0
29.4,77,100,15,12,1009.5,23.0,171,15.9,0.34,0
29.8,70,100,7,13,1011.1,31.3,139,19.4,0.34,0
28.5,78,100,1,9,1011.7,33.1,143,15.7,0.34,0
30.0,69,100,0,3,1011.8,28.8,142,14.4,0.34,0
31.6,61,100,2,1,1011.9,29.5,162,12.1,0.34,0
33.0,56,100,11,5,1011.2,31.0,155,13.8,0.34,0
33.8,51,100,23,8,1010.1,36.7,165,17.7,0.34,0
32.3,56,96,27,26,1009.0,37.4,159,16.0,0.34,1
32.5,57,78,4,6,1008.2,32.0,161,14.8,0.34,0
32.0,59,100,22,15,1007.8,31.7,164,15.6,0.34,1
31.1,62,100,12,0,1007.2,31.3,175,13.8,0.34,0
30.0,69,100,3,0,1007.5,26.6,175,13.8,0.34,0
29.0,75,100,2,0,1008.4,25.6,171,14.2,0.34,0
28.0,88,100,4,5,1008.5,18.4,120,12.1,0.34,0
27.7,88,100,4,34,1009.6,16.2,108,13.2,0.34,1
25.6,95,100,16,92,1010.8,19.4,49,14.1,0.34,1
26.4,91,100,5,4,1011.0,17.6,104,9.2,0.34,0
26.2,93,100,13,22,1011.0,12.2,96,7.8,0.34,0
26.1,93,100,5,3,1010.6,11.2,119,10.1,0.34,0
26.0,93,99,13,4,1009.8,11.9,102,7.2,0.34,0
26.0,93,95,4,12,1009.1,6.1,86,5.6,0.34,0
25.1,95,99,47,99,1009.1,18.4,67,15.7,0.34,1
24.4,97,100,8,59,1009.7,22.3,82,17.1,0.34,1
24.0,99,100,25,44,1010.1,23.0,118,20.5,0.34,1
23.5,98,100,100,100,1011.9,16.9,74,6.0,0.34,1
24.8,94,99,28,22,1011.8,25.9,91,16.9,0.34,1
25.2,90,99,45,73,1012.8,25.2,188,16.0,0.34,1
26.0,87,97,30,2,1012.6,25.2,108,10.8,0.34,1
28.6,79,97,19,9,1012.5,21.2,169,5.1,0.34,0
30.7,70,99,3,2,1011.5,16.6,141,5.4,0.34,0
31.2,68,100,91,99,1010.3,15.8,157,3.4,0.34,1
28.2,78,100,64,98,1009.5,36.0,199,18.6,0.34,1
28.2,77,100,6,8,1009.1,32.0,73,6.9,0.34,1
28.0,78,100,7,0,1008.2,22.7,72,8.1,0.34,0
28.0,79,100,0,0,1008.0,16.2,45,2.6,0.34,0
27.8,81,100,0,0,1008.3,8.3,117,3.1,0.34,0
27.1,86,100,1,0,1008.6,7.6,133,6.6,0.34,0
27.6,86,98,3,0,1009.6,8.6,121,8.7,0.34,0
27.2,89,99,0,0,1009.6,9.7,105,9.7,0.34,0
27.0,90,100,0,0,1010.4,8.3,113,9.6,0.34,0
27.0,90,100,0,0,1010.7,9.7,132,12.0,0.34,0
26.8,92,100,0,0,1010.1,9.4,123,9.3,0.34,0
26.5,93,100,0,0,1009.4,7.9,103,9.8,0.34,0
26.4,94,100,2,3,1008.5,8.6,101,9.8,0.34,0
26.2,95,100,3,3,1008.1,8.3,74,8.4,0.34,0
26.0,95,100,2,3,1008.1,9.4,50,7.8,0.34,0
25.7,95,100,2,3,1008.5,9.4,49,7.2,0.34,0
25.5,95,100,0,2,1009.0,7.9,35,5.2,0.34,0
25.9,93,99,0,1,1009.7,8.3,10,5.0,0.34,0
27.6,91,100,0,14,1010.8,15.1,12,5.1,0.34,0
28.9,84,87,1,5,1011.4,16.6,35,4.0,0.34,0
30.3,76,77,1,5,1011.4,19.1,47,5.0,0.34,0
31.5,68,100,6,4,1011.1,22.3,50,8.2,0.34,0
32.0,64,92,17,98,1010.8,23.4,84,7.6,0.34,0
31.5,63,53,15,97,1009.9,25.6,147,10.0,0.34,1
30.5,71,94,19,2,1008.4,26.3,171,8.9,0.34,1
30.5,71,100,31,7,1007.3,25.6,140,7.7,0.34,0
31.1,67,100,36,8,1006.9,18.0,61,3.9,0.34,0
31.0,66,100,28,0,1007.0,13.0,5,2.8,0.34,0
30.6,68,100,12,1,1007.6,9.0,304,0.9,0.34,0
29.2,81,100,15,0,1008.4,6.8,278,6.3,0.34,0
27.8,86,100,10,3,1009.0,9.7,47,4.1,0.34,0
27.5,89,100,3,0,1009.5,8.6,313,4.5,0.34,0
27.2,90,100,6,0,1010.2,9.0,286,5.3,0.34,0
26.9,90,100,6,0,1010.5,7.2,259,5.9,0.34,0
26.6,89,93,14,0,1010.1,7.2,283,7.8,0.34,0
26.2,90,49,12,0,1009.5,9.4,317,9.9,0.34,0
26.0,91,98,7,0,1008.8,11.2,329,11.9,0.34,0
25.7,92,22,0,0,1008.3,11.2,327,11.3,0.34,0
25.5,93,90,0,1,1008.6,9.0,339,8.2,0.34,0
25.5,92,100,0,0,1008.9,6.1,360,7.7,0.34,0
25.3,93,100,3,4,1009.7,5.4,29,6.2,0.34,0
26.0,91,100,1,0,1010.4,7.6,79,8.3,0.34,0
27.7,88,100,3,5,1011.6,13.0,153,7.5,0.34,0
27.8,83,100,26,10,1012.3,24.5,178,6.7,0.34,1
29.6,76,100,6,6,1012.4,14.4,130,3.7,0.34,0
31.4,59,100,7,5,1012.2,19.8,109,10.0,0.34,0
32.5,50,100,7,2,1011.4,24.8,111,12.9,0.34,0
32.6,50,100,6,11,1010.4,27.7,120,13.4,0.34,0
31.8,56,100,14,8,1009.1,27.0,152,10.8,0.34,0
30.2,69,100,21,20,1008.3,25.6,183,14.0,0.34,0
29.7,70,100,7,4,1008.1,25.9,197,13.7,0.34,0
29.5,71,100,19,1,1008.2,23.0,187,13.9,0.34,0
28.9,76,100,9,0,1008.7,22.0,186,13.3,0.34,0
28.2,82,100,4,0,1009.5,15.8,190,10.7,0.34,0
28.8,82,100,16,0,1009.8,12.6,218,13.5,0.34,0
28.2,85,100,13,2,1010.5,10.4,297,8.1,0.34,0
27.9,87,100,14,0,1011.2,7.2,317,7.8,0.34,0
27.7,88,100,13,0,1011.5,6.8,288,6.5,0.34,0
28.0,86,100,32,4,1011.7,10.8,143,13.6,0.34,0
26.6,87,100,11,0,1011.4,31.7,152,16.6,0.34,0
26.6,89,100,4,0,1010.8,20.5,168,15.8,0.34,0
27.0,90,100,0,0,1010.1,14.0,146,14.0,0.34,0
27.0,90,100,0,9,1009.9,13.0,128,14.5,0.34,0
26.9,90,100,9,30,1010.2,15.5,130,15.1,0.34,0
26.6,91,100,19,21,1010.5,15.8,119,13.5,0.34,0
26.8,91,100,31,11,1011.6,14.4,134,12.0,0.34,0
27.5,86,100,3,5,1013.3,12.2,153,7.5,0.34,0
28.4,81,100,12,18,1013.7,18.4,145,10.0,0.34,0
29.4,74,100,1,8,1013.4,21.6,124,8.2,0.34,0
30.5,68,100,3,9,1013.1,21.2,114,7.5,0.34,0
31.3,63,98,5,8,1012.3,22.0,109,7.8,0.34,0
32.5,59,72,8,9,1011.0,22.7,109,7.0,0.34,0
33.1,56,63,11,5,1009.6,22.0,121,6.2,0.34,0
33.5,55,69,8,5,1008.4,20.9,135,4.8,0.34,0
33.1,56,74,5,23,1007.7,19.1,176,6.7,0.34,0
31.0,68,75,65,9,1007.7,23.4,200,13.2,0.34,1
29.5,77,96,25,12,1008.4,25.6,180,17.8,0.34,0
28.9,81,96,13,1,1009.0,25.2,197,19.0,0.34,0
28.8,83,94,31,9,1010.0,23.0,190,15.1,0.34,0
28.8,84,91,3,1,1011.0,14.0,241,8.7,0.34,0
28.4,85,84,9,0,1011.5,12.6,218,13.6,0.34,0
28.0,85,80,8,1,1011.7,12.6,235,14.6,0.34,0
27.5,87,58,1,2,1011.3,12.6,223,11.1,0.34,0
27.0,88,68,1,0,1010.7,7.9,240,10.6,0.34,0
26.9,87,48,2,0,1010.1,7.6,221,11.1,0.34,0
26.7,88,22,1,0,1009.2,9.4,236,12.7,0.34,0
26.4,90,9,0,0,1008.9,9.0,264,10.5,0.34,0
26.3,90,33,1,0,1009.3,6.1,270,9.9,0.34,0
26.0,90,82,2,0,1009.6,6.1,300,8.6,0.34,0
26.7,87,58,4,4,1010.4,7.2,328,6.3,0.34,0
29.5,75,99,16,4,1011.7,8.3,270,3.1,0.34,0
31.0,66,100,13,1,1012.4,15.5,192,6.3,0.34,0
31.7,62,99,20,11,1012.5,20.9,183,9.6,0.34,0
31.9,60,100,20,15,1012.0,24.5,176,11.5,0.34,0
31.7,59,89,47,30,1011.3,27.4,172,12.8,0.34,1
32.2,59,93,42,38,1010.4,28.8,188,13.7,0.34,1
31.6,65,30,17,21,1009.0,30.6,174,15.5,0.34,1
31.5,64,22,6,13,1008.0,31.0,176,15.1,0.34,0
30.8,69,69,1,6,1007.5,29.2,174,15.9,0.34,0
30.0,71,67,1,2,1007.4,32.8,169,20.2,0.34,0
29.1,79,91,1,0,1007.7,32.8,174,20.4,0.34,0
28.6,80,86,7,0,1008.5,28.8,183,21.8,0.34,0
28.9,78,11,2,0,1009.1,26.6,188,23.0,0.34,0
28.8,80,18,3,3,1010.3,27.0,195,22.5,0.34,0
28.5,81,15,0,0,1011.0,25.6,199,21.2,0.34,0
28.2,84,1,0,2,1011.2,23.8,201,20.7,0.34,0
28.0,84,2,0,6,1010.8,24.1,198,21.3,0.34,0
27.9,84,11,0,9,1010.3,23.4,204,19.8,0.34,0
27.6,85,24,4,9,1009.8,20.9,205,18.4,0.34,0
27.5,85,63,10,7,1009.1,19.1,199,18.3,0.34,0
27.5,86,88,19,5,1009.0,18.0,190,17.3,0.34,0
27.4,86,100,20,4,1009.1,16.2,179,16.1,0.34,0
